Dll,Assembly,Service,Package,Type,Interface
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,SVsWebBrowsingService,,,Microsoft.VisualStudio.Shell.Interop.SVsWebBrowsingService
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,SVsWebBrowsingService,,,Microsoft.VisualStudio.Shell.Interop.SVsWebBrowsingService
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,SVsWebBrowsingService,,,Microsoft.VisualStudio.Shell.Interop.IVsWebBrowsingService
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,SVsWebPreview,,,Microsoft.VisualStudio.Shell.Interop.SVsWebPreview
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,SVsWebPreview,,,Microsoft.VisualStudio.Shell.Interop.SVsWebPreview
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,SVsWebPreview,,,Microsoft.VisualStudio.Shell.Interop.IVsWebPreview
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,SApplicationObject,,,Microsoft.VisualStudio.OLE.Interop.IExternalConnection
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,SApplicationObject,,,Microsoft.VisualStudio.OLE.Interop.IServiceProvider
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,SApplicationObject,,,Microsoft.VisualStudio.Shell.Interop.SDTE
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,SOleComponentUIManager,,,Microsoft.VisualStudio.Shell.Interop.IVsFilterKeys2
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,SOleComponentUIManager,,,Microsoft.VisualStudio.Shell.Interop.SVsFilterKeys
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,SOleComponentUIManager,,,Microsoft.VisualStudio.Shell.Interop.SVsFilterKeys
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,SOleComponentUIManager,,,Microsoft.VisualStudio.Shell.Interop.IOleComponentUIManager
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,SOleComponentUIManager,,,Microsoft.VisualStudio.Shell.Interop.IOleInPlaceComponentUIManager
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,SOleComponentUIManager,,,Microsoft.VisualStudio.Shell.Interop.IVsFilterKeys
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,SUIHostCommandDispatcher,,,Microsoft.VisualStudio.OLE.Interop.IOleCommandTarget
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,SUIHostCommandDispatcher,,,Microsoft.VisualStudio.Shell.Interop.SVsRegisterPriorityCommandTarget
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,SUIHostCommandDispatcher,,,Microsoft.VisualStudio.Shell.Interop.SVsRegisterPriorityCommandTarget
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,SUIHostCommandDispatcher,,,Microsoft.VisualStudio.Shell.Interop.IVsRegisterPriorityCommandTarget
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IProfferService,,,Microsoft.VisualStudio.Shell.Interop.SProfferService
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IProfferService,,,Microsoft.VisualStudio.Shell.Interop.SProfferService
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IProfferService,,,Microsoft.VisualStudio.Shell.Interop.IProfferService
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IVsMonitorUserContext,,,Microsoft.VisualStudio.OLE.Interop.IOleComponent
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IVsMonitorUserContext,,,Microsoft.VisualStudio.Shell.Interop.SVsMonitorUserContext
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IVsMonitorUserContext,,,Microsoft.VisualStudio.Shell.Interop.SVsMonitorUserContext
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IVsMonitorUserContext,,,Microsoft.VisualStudio.Shell.Interop.IVsMonitorUserContext
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IVsSolution,,,Microsoft.VisualStudio.OLE.Interop.IOleCommandTarget
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IVsSolution,,,Microsoft.VisualStudio.Shell.Interop.IVsFireSolutionEvents2
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IVsSolution,,,Microsoft.VisualStudio.Shell.Interop.IVsOpenProjectOrSolutionDlg
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IVsSolution,,,Microsoft.VisualStudio.Shell.Interop.IVsCreateAggregateProject
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IVsSolution,,,Microsoft.VisualStudio.Shell.Interop.IVsSolution3
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IVsSolution,,,Microsoft.VisualStudio.Shell.Interop.SVsSolution
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IVsSolution,,,Microsoft.VisualStudio.Shell.Interop.SVsSolution
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IVsSolution,,,Microsoft.VisualStudio.Shell.Interop.SVsSolutionObject
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IVsSolution,,,Microsoft.VisualStudio.Shell.Interop.SVsSolutionObject
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IVsSolution,,,Microsoft.VisualStudio.Shell.Interop.IPersistFileFormat
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IVsSolution,,,Microsoft.VisualStudio.Shell.Interop.IVsSolution
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IVsSolution,,,Microsoft.VisualStudio.Shell.Interop.IVsHierarchy
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IVsSolution,,,Microsoft.VisualStudio.Shell.Interop.IVsPersistSolutionOpts
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IVsSolution,,,Microsoft.VisualStudio.Shell.Interop.IVsUIHierWinClipboardHelperEvents
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IVsSolution,,,Microsoft.VisualStudio.Shell.Interop.IVsUIHierarchy
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IVsSolution,,,Microsoft.VisualStudio.Shell.Interop.IVsSolution2
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IVsSolution,,,Microsoft.VisualStudio.Shell.Interop.IVsFireSolutionEvents
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IVsSolution,,,Microsoft.VisualStudio.Shell.Interop.IVsProject2
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IVsSolution,,,Microsoft.VisualStudio.Shell.Interop.IVsFileChangeEvents
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IVsSolution,,,Microsoft.VisualStudio.Shell.Interop.IVsPersistHierarchyItem
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IVsSolution,,,Microsoft.VisualStudio.Shell.Interop.IVsPersistHierarchyItem2
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IVsSolution,,,Microsoft.VisualStudio.Shell.Interop.IVsHierarchyDropDataSource
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IVsSolution,,,Microsoft.VisualStudio.Shell.Interop.IVsHierarchyDropDataSource2
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IVsSolution,,,Microsoft.VisualStudio.Shell.Interop.IVsHierarchyDropDataTarget
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IVsSolution,,,Microsoft.VisualStudio.Shell.Interop.IVsHierarchyDeleteHandler
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IVsSolution,,,Microsoft.VisualStudio.Shell.Interop.IVsTrackProjectDocumentsEvents2
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IVsSolution,,,Microsoft.VisualStudio.TextManager.Interop.IVsFileBackup
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IVsSolutionPersistence,,,Microsoft.VisualStudio.Shell.Interop.SVsSolutionPersistence
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IVsSolutionPersistence,,,Microsoft.VisualStudio.Shell.Interop.SVsSolutionPersistence
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IVsSolutionPersistence,,,Microsoft.VisualStudio.Shell.Interop.IVsSolutionPersistence
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IVsToolbox,,,Microsoft.VisualStudio.OLE.Interop.IOleCommandTarget
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IVsToolbox,,,Microsoft.VisualStudio.OLE.Interop.IOleComponent
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IVsToolbox,,,Microsoft.VisualStudio.OLE.Interop.IDropTarget
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IVsToolbox,,,Microsoft.VisualStudio.Shell.Interop.IVsToolbox3
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IVsToolbox,,,Microsoft.VisualStudio.Shell.Interop.SVsToolbox
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IVsToolbox,,,Microsoft.VisualStudio.Shell.Interop.SVsToolbox
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IVsToolbox,,,Microsoft.VisualStudio.Shell.Interop.IVsHierarchyEvents
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IVsToolbox,,,Microsoft.VisualStudio.Shell.Interop.IVsSelectionEvents
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IVsToolbox,,,Microsoft.VisualStudio.Shell.Interop.IVsToolbox
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IVsToolbox,,,Microsoft.VisualStudio.Shell.Interop.IVsBroadcastMessageEvents
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IVsToolbox,,,Microsoft.VisualStudio.Shell.Interop.IVsShellPropertyEvents
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IVsToolbox,,,Microsoft.VisualStudio.Shell.Interop.IVsWindowPane
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IVsToolbox,,,Microsoft.VisualStudio.Shell.Interop.IDropSource
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IVsToolbox,,,Microsoft.VisualStudio.Shell.Interop.IVsToolbox2
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IVsToolbox,,,Microsoft.VisualStudio.Shell.Interop.IVsToolboxClipboardCycler
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IVsToolbox,,,Microsoft.VisualStudio.Shell.Interop.IVsExtensibleObject
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IVsLaunchPad,,,Microsoft.VisualStudio.Shell.Interop.IVsLaunchPad2
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IVsLaunchPad,,,Microsoft.VisualStudio.Shell.Interop.SVsLaunchPad
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IVsLaunchPad,,,Microsoft.VisualStudio.Shell.Interop.SVsLaunchPad
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IVsLaunchPad,,,Microsoft.VisualStudio.Shell.Interop.IVsLaunchPad
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IVsCodeShareHandler,,,Microsoft.VisualStudio.Shell.Interop.SVsCodeShareHandler
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IVsCodeShareHandler,,,Microsoft.VisualStudio.Shell.Interop.SVsCodeShareHandler
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IVsCodeShareHandler,,,Microsoft.VisualStudio.Shell.Interop.IVsCodeShareHandler
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IVsCmdNameMapping,,,Microsoft.VisualStudio.Shell.Interop.SVsCmdNameMapping
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IVsCmdNameMapping,,,Microsoft.VisualStudio.Shell.Interop.SVsCmdNameMapping
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IVsCmdNameMapping,,,Microsoft.VisualStudio.Shell.Interop.IVsCmdNameMapping
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IVsUIHierWinClipboardHelper,,,Microsoft.VisualStudio.Shell.Interop.SVsUIHierWinClipboardHelper
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IVsUIHierWinClipboardHelper,,,Microsoft.VisualStudio.Shell.Interop.SVsUIHierWinClipboardHelper
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IVsUIHierWinClipboardHelper,,,Microsoft.VisualStudio.Shell.Interop.IVsUIHierWinClipboardHelper
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IVsTextOut,,,Microsoft.VisualStudio.Shell.Interop.SVsTextOut
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IVsTextOut,,,Microsoft.VisualStudio.Shell.Interop.SVsTextOut
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IVsTextOut,,,Microsoft.VisualStudio.Shell.Interop.IVsTextOut
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IVsFontAndColorStorage,,,Microsoft.VisualStudio.Shell.Interop.IVsFontAndColorUtilities
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IVsFontAndColorStorage,,,Microsoft.VisualStudio.Shell.Interop.IVsFontAndColorStorage2
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IVsFontAndColorStorage,,,Microsoft.VisualStudio.Shell.Interop.SVsFontAndColorStorage
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IVsFontAndColorStorage,,,Microsoft.VisualStudio.Shell.Interop.SVsFontAndColorStorage
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IVsFontAndColorStorage,,,Microsoft.VisualStudio.Shell.Interop.IVsFontAndColorStorage
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IVsEnumHierarchyItemsFactory,,,Microsoft.VisualStudio.Shell.Interop.SVsEnumHierarchyItemsFactory
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IVsEnumHierarchyItemsFactory,,,Microsoft.VisualStudio.Shell.Interop.SVsEnumHierarchyItemsFactory
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IVsEnumHierarchyItemsFactory,,,Microsoft.VisualStudio.Shell.Interop.IVsEnumHierarchyItemsFactory
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IVsRegisterPriorityCommandTarget,,,Microsoft.VisualStudio.OLE.Interop.IOleCommandTarget
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IVsRegisterPriorityCommandTarget,,,Microsoft.VisualStudio.Shell.Interop.SVsRegisterPriorityCommandTarget
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IVsRegisterPriorityCommandTarget,,,Microsoft.VisualStudio.Shell.Interop.SVsRegisterPriorityCommandTarget
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IVsRegisterPriorityCommandTarget,,,Microsoft.VisualStudio.Shell.Interop.IVsRegisterPriorityCommandTarget
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IVsUIShellDocumentWindowMgr,,,Microsoft.VisualStudio.Shell.Interop.IVsUIShell2
file:///C:/Windows/assembly/GAC/Microsoft.VisualStudio.Shell.Interop/7.1.40304.0__b03f5f7f11d50a3a/Microsoft.VisualStudio.Shell.Interop.dll,,IVsUIShellDocumentWindowMgr,,,Microsoft.VisualStudio.Shell.Interop.SVsUIShell
